1.383548870848247958e+01 8.876104111619515180e+00 4.553303668756752964e-01
1.473601816366358719e+01 2.184414943324473946e+00 -3.224685917307745786e-01
1.366981199512707690e+01 9.176361019651277928e+00 5.724194129456816604e-01
1.345957985359824249e+01 -1.101103770419266992e+00 -4.982161895181496103e-01
1.332698441637525555e+01 9.815819846414214567e+00 6.484548262159207654e-01
1.425552967475528021e+01 6.056473745355996918e-01 -4.354355223835606470e-01
1.183933152632448582e+01 1.133969119898282507e+01 6.243041691358535150e-01
1.369003114901473417e+01 -6.968421400774538199e-01 -5.861972816682742282e-01
1.416844154662299182e+01 8.364057386335636224e+00 5.283696758780616065e-01
1.474754503542515671e+01 2.037414641074375865e+00 -3.907646950406118980e-01
1.444342260530785182e+01 7.586234090334489366e+00 3.760989660709040394e-01
1.382592225365049110e+01 -4.036966633609574973e-01 -5.335805067925852851e-01
1.419169710431867593e+01 8.317680444892021185e+00 3.841867411309983771e-01
1.237023355017804604e+01 -2.863957860876203299e+00 -5.094266252341040913e-01
1.335381976482607769e+01 9.769400522277324583e+00 6.481108305698484173e-01
1.478668036031364608e+01 2.428418334829576253e+00 -3.398213116485352403e-01
1.259903028811380921e+01 1.066885384204412013e+01 6.724801889199475413e-01
1.420388027475831905e+01 4.714808556284724173e-01 -4.681411843109798410e-01
1.340983621055289099e+01 9.699636122186280573e+00 4.437541397717025271e-01
1.354585052255715460e+01 -9.931359832523272146e-01 -5.858661634874172686e-01
1.367273703525646944e+01 9.254050885008602734e+00 6.199316060707827925e-01
1.432751622852573270e+01 7.979822017931450517e-01 -4.049070059857286519e-01
1.372127416481827389e+01 9.248160078063234479e+00 5.963844484563606274e-01
1.316234889009475673e+01 -1.672414634251402799e+00 -5.574582877952113380e-01
1.422888986727378224e+01 8.155064350673166373e+00 2.519602506553919596e-01
1.379941529173780879e+01 -4.725156178269234730e-01 -5.500077623008322592e-01
1.337168287294282010e+01 9.783434333417959650e+00 6.494970558655741577e-01
1.437864240205294841e+01 9.542927880618230496e-01 -4.236170488856272898e-01
1.423196396981149370e+01 8.154798737171150336e+00 5.121046722972971699e-01
1.372924848234421269e+01 -6.209223921448272510e-01 -5.523405035284919551e-01
1.429371200086142402e+01 8.003496971882841038e+00 5.187507217472097087e-01
1.396218133505353443e+01 -1.370293786618436149e-01 -5.602083401978484867e-01
1.446512346559074302e+01 7.391666831259033899e+00 3.351424680228181630e-01
1.468308820721836305e+01 1.914131146077875822e+00 -4.271466946141646570e-01
1.375765747729259125e+01 9.087742914427208163e+00 5.301309218993901506e-01
1.375703270571584547e+01 -5.980616090700796583e-01 -5.710933763182680645e-01
1.379354720556746017e+01 9.133166456303900560e+00 6.192242055369436837e-01
1.378596641467499140e+01 -5.162628158325622829e-01 -5.514173517970651917e-01
1.400398599199562355e+01 8.670124399757323630e+00 4.358097075079299110e-01
1.397192953583066810e+01 -1.010482323596575416e-01 -4.055472522966548921e-01
1.266853393641502201e+01 1.058151341407913648e+01 6.647148361808028483e-01
1.428160500687490320e+01 6.398576821871113651e-01 -5.387581600397447490e-01
1.240857214095242611e+01 1.081808614147378655e+01 6.568007190877823698e-01
1.440603224806781490e+01 1.012703203575707755e+00 -3.550102468649190546e-01
1.393266207132906054e+01 8.847394931925684602e+00 5.101366141344315652e-01
1.386681564998372096e+01 -3.593418044456999638e-01 -5.748167945212592223e-01
1.360231887671423578e+01 9.410176239573775803e+00 6.308147397908380194e-01
1.351248015904622335e+01 -1.073313031818388108e+00 -4.888963915557217321e-01
1.401271577539922752e+01 8.656133705626038122e+00 6.098552391189366872e-01
1.313332590371027209e+01 -1.695570462678890999e+00 -4.552836337221987106e-01
1.389894591017780812e+01 8.906596840700771622e+00 5.919410216729673602e-01
1.460927751439744071e+01 1.638665336228803504e+00 -5.593449180924631170e-01
1.279310706879995152e+01 1.050348987956632740e+01 6.157667538316513589e-01
1.308939051842548906e+01 -1.802983904820326888e+00 -5.383712581374991979e-01
1.362119487433124121e+01 9.382681364318209205e+00 5.874281487275856417e-01
1.367184366135232132e+01 -7.893297985735825417e-01 -5.926135002001771124e-01
1.210288600990519470e+01 1.113148461703989867e+01 6.422566171844388272e-01
1.459798797806460513e+01 1.578266119896979180e+00 -6.005246210342555235e-01
1.315627259584550401e+01 1.004805776721713251e+01 6.480352570439606996e-01
1.439285227416267610e+01 9.748848109115983984e-01 -3.201888255049329945e-01
1.400933368776496835e+01 8.622770618945207133e+00 4.849527680458133316e-01
1.247744576460630483e+01 -2.741779208001601909e+00 -5.150738488826233086e-01
1.357102363085976826e+01 9.416570687769056036e+00 6.212103713097406610e-01
1.464020499110944762e+01 1.778826613683319957e+00 -2.753360252200926506e-01
1.235438253637780548e+01 1.082206957129269043e+01 6.640740890973767518e-01
1.403701185925969064e+01 6.863278525421012688e-03 -5.963417911977139108e-01
1.378330531457343433e+01 9.085513488501895552e+00 2.511757472482121223e-01
1.312414499486846253e+01 -1.809624508049840319e+00 -5.549736003507126370e-01
1.260007731731061931e+01 1.065230140310104545e+01 6.424968396009237415e-01
1.195640501738871642e+01 -3.479852634083107965e+00 -5.041703240929554797e-01
1.372986751020584251e+01 9.229218173107655687e+00 4.734773618119406668e-01
1.495839488626259950e+01 3.239767910237190129e+00 -5.770328252337133534e-01
1.261486389750425197e+01 1.055835956921237795e+01 6.633613068938893909e-01
1.486732970592926861e+01 2.794946648690279201e+00 -3.476068437427939362e-01
1.457776306634619345e+01 7.150607113704262829e+00 3.761852475532742601e-01
1.339632755167514411e+01 -1.376262779222404919e+00 -5.169124776803931676e-01
1.402406302511494651e+01 8.571975251178212574e+00 6.192855836914882284e-01
1.413403928220653860e+01 2.009330406366816035e-01 -6.145649351657402892e-01
1.420516180652235505e+01 8.234402501101593330e+00 5.555488641710046860e-01
1.425224593150767127e+01 5.205798194090560660e-01 -5.999973984377587888e-01
1.405635173695530504e+01 8.615177901446177344e+00 1.846778384509562554e-01
1.339201677573936600e+01 -1.359912638833577603e+00 -5.634856176682820905e-01
1.195526685531481270e+01 1.120465206728441743e+01 6.636418066170387542e-01
1.402964042157639390e+01 1.981174948895353394e-02 -3.741017720499105748e-01
1.313644442953390801e+01 9.992850071924841870e+00 5.504440100458973806e-01
1.259404061462317870e+01 -2.607282225166050793e+00 -5.066439491951028051e-01
1.323032188595680836e+01 9.877373273737925174e+00 6.533531138550563444e-01
1.354587326570244521e+01 -1.041221310854153037e+00 -5.831679255147487195e-01
1.456010013554490889e+01 7.221758782987036440e+00 5.930721174171783572e-01
1.339948011079556522e+01 -1.375383811694408820e+00 -5.305044904635468628e-01
1.337602856085911185e+01 9.730621346188234710e+00 6.064701806896729552e-01
1.436827259956309533e+01 8.995210516144136470e-01 -2.129909253687155279e-01
1.289918720929751927e+01 1.028203505693401709e+01 6.409404893488381827e-01
1.457618920840065257e+01 1.493573879187862552e+00 -3.352988210383843204e-01
1.425310113923405098e+01 8.175045854879030571e+00 3.044053268481708985e-01
1.493595958596906215e+01 3.186801079476093701e+00 -6.158295662947854687e-01
1.458064102465173661e+01 7.250891838262452538e+00 5.490650100373342113e-01
1.456713935257996617e+01 1.565131411672657347e+00 -7.714511168837136224e-02
1.278647989895742931e+01 1.045789945573193869e+01 6.448834145986167554e-01
1.330914821926680958e+01 -1.548716850361772090e+00 -5.663520498198676423e-01
1.308077310337000476e+01 1.003745068106903027e+01 6.543779458380284408e-01
1.181626813289116740e+01 -3.622022648469321204e+00 -4.911209598905509344e-01
1.263056381932690897e+01 1.066087018417104204e+01 6.560080463771199577e-01
1.461957533205261228e+01 1.660080870704808031e+00 -4.501779869995090611e-01
1.132382601422796853e+01 1.173834947600945178e+01 3.279571743538105544e-01
1.356610763113497953e+01 -1.091412708385770536e+00 -5.156904894160894148e-01
1.417055440268851285e+01 8.320356895619379856e+00 4.381658211044265894e-01
1.491385338390117177e+01 3.068873676048859966e+00 -5.300467317641430753e-01
1.370132088669047299e+01 9.121073985858638267e+00 5.825139394652495417e-01
1.447878423372022993e+01 1.062746038313038266e+00 -6.210250066088165433e-01
1.375059215686037462e+01 9.123679929924481513e+00 6.038272701946661991e-01
1.476730923208852708e+01 2.391764860906578249e+00 -1.323228412595044978e-01
1.269206353941401311e+01 1.053082619105092199e+01 5.737795349394920752e-01
1.165214209888332952e+01 -3.806833812329645461e+00 -5.024621372224726823e-01
1.392461422616927358e+01 8.814062852265834636e+00 5.687789382296019047e-01
1.467220979664884517e+01 1.831107966114547736e+00 -3.930537109313738675e-01
1.426816082794338136e+01 8.056550854125559269e+00 5.289010590821681124e-01
1.422880714576108474e+01 4.687979160055317784e-01 -5.758262337556779853e-01
1.427540942510447231e+01 8.084656627754782221e+00 3.621270182199520238e-01
1.385676004362528779e+01 -4.241086821676034457e-01 -5.972849604943407664e-01
1.463205587610843850e+01 7.164410695104584725e+00 4.947586948070013119e-02
1.492201210741973050e+01 3.355330649836689716e+00 2.530096871446577134e-01
1.111405565164523424e+01 1.184059316996527578e+01 4.355503485018943910e-01
1.387542314357947504e+01 -5.391286276602721417e-01 -5.686220002695874243e-01
1.126805739779721982e+01 1.172092830688246146e+01 6.769663272849487656e-01
1.461397478719514531e+01 1.580305400520771064e+00 -6.542263035226026924e-01
1.088881193924255797e+01 1.200033181538706373e+01 1.184459822199453588e-01
1.422458583054976167e+01 3.171273363146203117e-01 -5.342777491266544887e-01
1.456228861313766920e+01 7.359204639259992575e+00 -1.147013417408697528e-01
1.409749900116542776e+01 2.789325101807649254e-02 -6.157498602945246091e-01
1.417514781044428496e+01 8.298053528369553788e+00 2.183527041013301750e-01
1.497490542681692638e+01 4.504736582732329353e+00 2.557626189112754966e-01
1.419657969965108535e+01 8.272831001798547135e+00 6.058533355430868461e-01
1.462543057842546368e+01 1.691525492524830199e+00 -3.077470773397469883e-01
1.243566835470372922e+01 1.075257373164521191e+01 5.944803124461421895e-01
1.437682486121653902e+01 8.749132334518689991e-01 -6.216955820124777654e-01
1.431123584614006283e+01 7.980425296676071589e+00 2.708243402387542909e-01
1.469977467006016170e+01 1.952668599986395082e+00 -3.214355229558560900e-01
1.228711978214908918e+01 1.087021799810719713e+01 4.745352158395577113e-01
1.400569861196348675e+01 -2.258630533453540590e-01 -6.090266181970440673e-01
1.337840451847246115e+01 9.661577306059196957e+00 5.652197476460106840e-01
1.277671095657803768e+01 -2.428058568025502684e+00 -5.435466237496390240e-01
1.257879724187325898e+01 1.061147442657688522e+01 5.647733463695974176e-01
1.379190961205086730e+01 -6.562899790795259092e-01 -4.990354190602033779e-01
1.147158648361891409e+01 1.156139828803584280e+01 6.644760141064287584e-01
1.246769948810035089e+01 -2.842644441548928036e+00 -5.044363988204392246e-01
1.423220934616323419e+01 8.138561272261963353e+00 5.097443342888136053e-01
1.443468910061384491e+01 1.305039985236460476e+00 1.377045475248115936e-01
1.482347879958244619e+01 6.346978082279743028e+00 4.420576366869998775e-01
1.344123825991973753e+01 -1.203760707018108000e+00 -5.733223567751859484e-01
1.468811122988507023e+01 6.903563310975926015e+00 4.108560510348229777e-01
1.322876712978877478e+01 -1.658046835681597386e+00 -5.482407259103438957e-01
1.365496456130672698e+01 9.229063091168599797e+00 6.300299936230975284e-01
1.286903293559371697e+01 -2.266608651762465065e+00 -5.032809162760210064e-01
1.355937773561068482e+01 9.363329791029721960e+00 5.935375548993103711e-01
1.404017731233687449e+01 -1.051733213650796195e-02 -5.122876480208812255e-01
1.281341408721561592e+01 1.032799166424186943e+01 5.370952022374696488e-01
1.423073605076466563e+01 3.320872390645159822e-01 -5.937149818514045885e-01
1.356700334202136382e+01 9.403581148388328259e+00 6.351473489594305910e-01
1.394533046917801045e+01 -2.571384886032037631e-01 -4.481625158490072369e-01
1.325334714026672245e+01 9.839837712770117761e+00 2.916132151798848660e-01
1.357379846781124044e+01 -1.036903516458230978e+00 -3.822752040894898951e-01
1.264017947261675623e+01 1.054595179235360902e+01 5.885703208900323613e-01
1.488711561085086466e+01 2.809559698550495810e+00 -3.762863934202479999e-01
1.324973721184399622e+01 9.810628896543004629e+00 5.600977368327079153e-01
1.408969909386369856e+01 -4.323783773746692205e-02 -6.148795334431297333e-01
1.458353619813986590e+01 7.307258350043539075e+00 -2.245604481264368568e-01
1.077704568701114418e+01 -4.835542663326552137e+00 -4.651496750598944629e-01
1.245237156166492376e+01 1.073324761622157730e+01 5.507422378102384553e-01
1.465961757486570782e+01 1.778818532769836924e+00 -6.053301686281528093e-01
1.397870770247840433e+01 8.685389672734693534e+00 5.296838370759084924e-01
1.446231953534665493e+01 1.140592610602843227e+00 -5.381806332193355136e-01
1.276353394866983493e+01 1.042330066883878636e+01 5.263780675979174983e-01
1.498452608950915987e+01 3.715144885075611469e+00 -4.372156163297431508e-01
1.456395302312989948e+01 7.338097581646694678e+00 4.324753098371900695e-01
1.458751879409537366e+01 1.405572515407480516e+00 -5.909239034101891885e-01
1.454689064619330274e+01 7.311424340832711977e+00 6.089664526868933114e-01
1.331002879283495943e+01 -1.496318662362818408e+00 -2.863120750375252044e-01
1.206003742631709841e+01 1.113652230024280776e+01 1.187259260029719654e-01
1.400602561551247227e+01 -2.787648626192618107e-01 -5.720767028953352984e-01
1.396906624745239078e+01 8.679230951659214099e+00 6.261379698756540657e-01
1.448041393499179641e+01 1.017700858778661788e+00 -6.367214316428572163e-01
1.226298180450741704e+01 1.087981855139044640e+01 6.650516071523159267e-01
1.464904711830504525e+01 1.626191194564233555e+00 -4.432471624516725051e-01
1.249428085301164160e+01 1.070813279358809034e+01 3.654473435944640691e-01
1.182028265573069703e+01 -3.693555899545435839e+00 -4.721607000376814578e-01
1.266421769640106199e+01 1.050332119312151846e+01 6.184471545244204504e-01
1.406858851149164558e+01 -2.428171992959837766e-02 -5.048403460866029979e-01
1.251311241648811645e+01 1.065657354922275779e+01 6.367762163168791956e-01
1.478947899040634084e+01 2.212300446751763516e+00 -2.115373026615505192e-01
5.155084614491466155e+00 1.331249790303116320e+01 -1.208209258514246487e-01
1.448484259562633270e+01 1.102779096907507972e+00 -6.186143906817993532e-01
1.403910445519720085e+01 8.566579421805153416e+00 2.887702473127950475e-01
7.772818663357514701e+00 -7.114635191278728676e+00 1.423659000243033268e-01
1.342270647889770174e+01 9.565079627912743021e+00 5.451939861084350580e-01
1.319960073640767284e+01 -1.823533442725569609e+00 -4.957544268198993409e-01
1.336277745470846945e+01 9.660885227359415239e+00 5.283706047231206959e-01
1.190462464123041286e+01 -3.591795167228787111e+00 -5.150106866097420300e-01
1.247521896765509553e+01 1.068917561313379849e+01 6.580092686139479286e-01
1.341297173974747281e+01 -1.403130475232385210e+00 -5.368108037379750730e-01
1.121105173220316154e+01 1.169083145094239207e+01 6.672965833412629610e-01
1.382136255627507815e+01 -6.591561430530648025e-01 -5.505202318205731915e-01
1.319715382394345049e+01 9.853037493296394445e+00 6.011433547161811886e-01
1.237715090350308422e+01 -2.982853131258931256e+00 -5.313014889661725748e-01
1.189101436462248174e+01 1.123063464849306214e+01 3.543613269591964765e-01
1.432909069950104630e+01 7.634602903573176613e-01 -6.346880973791496627e-01
1.198731756950998495e+01 1.117612546010554553e+01 -2.069526151882010168e-01
1.328358056706274049e+01 -1.763549574389436270e+00 -4.898419639622398902e-01
1.406842521037015104e+01 8.484690546374560327e+00 5.447177162068167489e-01
1.429857294100095544e+01 6.567315761109280281e-01 -3.048171418758229834e-01
1.356185107326177786e+01 9.350196681616433025e+00 5.162022729776287733e-01
1.150154332525099399e+01 -4.116975618740063680e+00 -1.388357636793422500e-01
1.295147777047175097e+01 1.014979235310578787e+01 6.485603274808863228e-01
1.260963884741462415e+01 -2.716533327806574860e+00 -5.109233484457255114e-01
1.494743898338725430e+01 5.958145450445350377e+00 -5.578285832956143830e-02
1.433089420353389443e+01 4.073179946265994555e-01 -6.148022751822579401e-01
1.226987425534150944e+01 1.087634550558895441e+01 4.298986790262254165e-01
1.200062863732217799e+01 -3.428148281870323721e+00 -4.898719521796811582e-01
1.199537275802897440e+01 1.112137652332592808e+01 6.545914639305447924e-01
1.498817669194655977e+01 4.233688264908776588e+00 -2.757585176630794610e-01
1.355674014031650998e+01 9.341094417378799974e+00 6.178123059313026522e-01
1.139898076693705775e+01 -4.171262408974391711e+00 -4.971261597500228335e-01
1.359212710200457508e+01 9.294100366774928901e+00 6.323491669414748051e-01
1.461483559736058524e+01 1.714795804944539315e+00 -3.929275787146038756e-01
1.331724362241819115e+01 9.681702849314392623e+00 6.027702127284666478e-01
1.329724404376816871e+01 -1.665019266889568250e+00 -5.443822524710344446e-01
1.303620864874484120e+01 1.004719970167289134e+01 8.067602080794959718e-02
1.056927626662930386e+01 -5.077670801628956454e+00 -2.773390705461768468e-01
1.401994056786751841e+01 8.569246514979116824e+00 6.135478104376613784e-01
1.308313328869399328e+01 -1.971110147909840959e+00 -5.318703451375675906e-01
1.280459681143421413e+01 1.030445869099713718e+01 6.283488916486879017e-01
1.297229701039626271e+01 -2.255786159941030711e+00 -2.544936331862193146e-01
1.269417869869029936e+01 1.041476415795793109e+01 5.439588245326950622e-01
1.381710568232027114e+01 -6.043494148001921085e-01 -5.941329118559476319e-01
1.166291522229868605e+01 1.135990920890827027e+01 5.367600520547356480e-01
1.279070462238526851e+01 -2.500291583555688035e+00 -3.982366829121138374e-01
1.373081650687672273e+01 9.061170633256166340e+00 5.902600332706510189e-01
1.408789725391573988e+01 2.321151019366480828e-01 -9.291078119644043121e-02
1.304037824247606281e+01 1.002244166754520016e+01 6.493983827214206972e-01
1.424067050059623796e+01 5.506993531438408862e-01 -6.186427756409884626e-01
1.228604122552243183e+01 1.082158893541796729e+01 5.969435462480238153e-01
1.144490405490303608e+01 -4.158500242633301092e+00 -5.012508032607999597e-01
1.384307520351628185e+01 8.869530962677087516e+00 6.006390388598333852e-01
9.523924904319397200e+00 -5.925563850439075964e+00 3.368092982307372418e-01
1.453741591486003237e+01 7.318517526164637133e+00 4.463062648224294104e-01
1.458406555825029471e+01 1.354721719560223914e+00 -6.526228863605368913e-01
1.363851252787585722e+01 9.222596664650634324e+00 2.625849379634117020e-01
1.069375706507573298e+01 -4.895080697995620511e+00 -2.683748560956878415e-01
1.217632513549507145e+01 1.092966721756646642e+01 6.494970747099444441e-01
1.337868196777651519e+01 -1.384429372187339524e+00 -5.212744677126815995e-01
1.454683052869882687e+01 7.428980536736585094e+00 3.875521389453818744e-01
7.742698639523444726e+00 -7.009451630117680132e+00 -3.517448236801450911e-01
1.449585298011829337e+01 7.558300398488920102e+00 3.830116919148935928e-01
1.492450399023703156e+01 4.285252243271887806e+00 -2.515908493838741045e-01
4.211602115451310802e+00 1.336950543864424823e+01 -3.823849624294283212e-01
1.468494170203866922e+01 1.742779616991396718e+00 -4.803099693765736089e-01
1.364332305274055557e+01 9.189337036549785509e+00 6.054673794237769302e-01
1.256930685164870631e+01 -2.769970748313588693e+00 -3.521667835270266833e-01
6.304479464237777719e+00 1.338187354535777551e+01 -2.094402782526164908e-01
1.372064202238116870e+01 -8.250054485062119358e-01 -5.769061637287760114e-01
1.341904368115469559e+01 9.518610555573859600e+00 5.309270740847809034e-01
1.395275156698603602e+01 -3.363291875828470223e-01 -2.623966814372070133e-01
1.389824576106595977e+01 8.738468866916422328e+00 6.001435755232515934e-01
1.312087823346182525e+01 -1.950942892269909246e+00 -5.654738498932943003e-01
6.231757838798395177e+00 1.340209492617922216e+01 -3.505103035316857463e-02
1.447892911682034445e+01 1.082220343097325621e+00 -5.552607471890725899e-01
1.331960187016759001e+01 9.640507843209388028e+00 5.771617977782184106e-01
1.268691656442572935e+01 -2.437368454027805331e+00 -4.579402162838071000e-01
1.435615075309970834e+01 7.895757418266053485e+00 1.699506027171092670e-01
1.482681249099723786e+01 2.377923406498434922e+00 -4.900393850604055079e-01
1.253405873155032779e+01 1.056356236557136086e+01 4.673091164461238844e-01
1.313197620407599331e+01 -1.740465123520259949e+00 -4.249363411662963608e-01
1.367492149045317085e+01 9.123259241826527699e+00 6.083815226883899641e-01
1.153862043934818438e+01 -4.088923685503313976e+00 -3.342064527216629388e-01
1.440535433103395668e+01 7.861895295884383295e+00 1.530921781246935565e-01
1.434481247468841580e+01 6.407888487596287153e-01 -6.302392849551107235e-01
1.267746976190004027e+01 1.040204139606522027e+01 6.506782113512269428e-01
1.397907499824942867e+01 -8.702921982086886388e-02 -5.080213753150156775e-01
1.358002055299746758e+01 9.274809870462735972e+00 6.195490939856480583e-01
1.383127943675407856e+01 -5.522183458100017317e-01 -5.097473706689141792e-01
1.473846188937851842e+01 6.914330645774653838e+00 -2.803462375426825637e-01
1.387444210363103991e+01 -5.187095257805501847e-01 -3.931533682983803790e-01
9.970945039860309222e+00 1.236815743746447360e+01 5.650608536918340086e-01
1.479605833877523224e+01 2.520941877917834972e+00 1.119968919444234157e-01
1.492922968854539967e+01 6.175678778578031825e+00 2.972156148885221061e-01
1.340764561220322193e+01 -1.305525257270471862e+00 -4.594150796739682185e-01
1.491249338436872485e+01 5.962375520043483590e+00 5.912887146590590781e-01
1.453375260751830389e+01 1.269560179225125207e+00 -5.511478763209176623e-01
1.452979234762227811e+01 7.485306208264807637e+00 3.717465627984206655e-01
1.443924448125203952e+01 9.125565282079326490e-01 -5.192834550361364876e-01
1.315581249359614091e+01 9.850112834772067671e+00 6.469499292375966437e-01
1.488857998986428477e+01 4.491151991508322894e+00 -3.401228242722866002e-02
1.403095255136818942e+01 8.590340949281841887e+00 3.610934674839174630e-01
1.410082527628145321e+01 1.031181574163357317e-01 -4.008112556504478952e-01
1.506972972498912178e+01 5.102864485960327379e+00 2.100385220269781195e-01
1.393627019775919074e+01 -2.850994506967798880e-01 -5.029626838102030373e-01
8.123741718999529127e+00 1.307682666007908168e+01 2.648374997732821923e-01
8.084428815454687722e+00 -6.743074342203025040e+00 -1.559893390301855254e-01
1.490857679371471001e+01 6.341152715086343150e+00 -6.462872359031464342e-02
1.483960150994523808e+01 3.559606154621937080e+00 -1.624504586704992315e-01
1.174403503470651344e+01 1.123284423390131970e+01 6.585717278538112396e-01
6.508403941570236384e+00 -7.507447573731250934e+00 2.685262874279145673e-02
1.257374404084985109e+01 1.048266789318306635e+01 6.424919094946199838e-01
6.710399563044104454e+00 -7.424742312900049157e+00 -3.198583904536721201e-02
1.484285925332157596e+01 6.314191244312164386e+00 -4.549611679868614256e-01
1.366514339246512222e+01 -7.948716534376669696e-01 -5.708272255407357276e-01
1.273329162502204959e+01 1.030557574421399991e+01 5.485077908715405570e-01
1.456204891428999737e+01 1.622047290078642678e+00 -4.310997632189600415e-01
1.243260912302062060e+01 1.061386766205775345e+01 6.544935560535237729e-01
1.463327388335983592e+01 5.962805620885418989e+00 1.110420370789896721e-01
5.002773682472314576e+00 1.343667215906739365e+01 1.257379492656171549e-01
1.382777427919020674e+01 -7.080233190338340865e-01 -5.515311283656482155e-01
1.375525364852555121e+01 9.040956689145597025e+00 5.090421915596321512e-01
1.434396480967150289e+01 7.649279497120384796e-01 -4.807063943428109276e-01
1.516869378611278840e+01 4.868768655136145540e+00 5.440581787529087665e-02
1.448416591142826348e+01 9.953602118775650709e-01 -3.752449161957150947e-01
1.091120732273467020e+01 1.180736944126446453e+01 6.147815931366004127e-01
1.413301733264178850e+01 5.643760852937185213e-02 -5.270966746357039767e-01
1.256925989967503554e+01 1.047048508918976140e+01 5.478551386884651375e-01
1.487219396247888703e+01 2.782748534460043111e+00 -1.694611845978412634e-01
1.364494528152697050e+01 9.122402626820168337e+00 5.862245853234128168e-01
1.387916663055397493e+01 -5.544565837465609270e-01 -4.896003050133551082e-01
1.281295521443979979e+01 1.022161914656438242e+01 6.316156154202412498e-01
1.438462320858364940e+01 7.442141237678463472e-01 -4.074531778295459317e-01
9.488122414782738545e+00 1.254691852081496073e+01 6.007706398872812992e-01
1.493857183232170982e+01 4.367049675790275920e+00 -1.652313135361254404e-01
1.470096716303266682e+01 6.985541471836873129e+00 1.348108366916802581e-01
1.443328891907556688e+01 9.138790611736984371e-01 -3.521619826195521719e-01
9.795613633631482742e+00 1.239655693906484046e+01 6.414375065649065011e-01
